50,0.0105853
1,0.631697
2,0.544518
3,0.150362
4,1.13593
5,1.36326
6,1.68995
7,0.958255
8,0.671768
9,0.424304
10,0.330663
11,0.0702322
12,0.00568015
13,0.00479758
14,0.00133337
15,0.0523564
16,0.00100239
17,0.028764
18,0.000901688
19,0.00248627
20,0.132811
21,0.0238245
22,0.0529416
23,0.000963306
24,0.0135414
25,0.00250035
26,0.130652
27,0.0213563
28,0.0581625
29,0.00107314
30,0.0105418
31,0.0114829
32,0.0266158
33,0.00644114
34,0.00214974
35,0.00434601
36,0.00553695
37,0.00448872
38,0.00155358
39,0.00524529
40,0.00783341
41,0.00608816
42,0.00166401
43,0.0030841
44,0.0494728
45,0.0032856
46,0.000752143
47,0.0210839
48,0.00808929
49,0.0064731
50,0.0016221
1,0.935647
2,0.397532
3,0.0550508
4,0.234024
5,0.01852
6,0.0982894
7,0.00548556
8,0.0939673
9,0.00297553
10,0.0440134
11,0.00141828
12,0.0557961
13,0.00112352
14,0.0320159
15,0.000976276
16,0.0221213
17,0.00136207
18,0.000944635
19,0.00195038
20,0.000640916
21,0.213315
22,0.0359425
23,0.0353785
24,0.00905812
25,0.0112767
26,0.000736803
27,0.0228563
28,0.00326052
29,0.20795
30,0.193669
31,0.0119293
32,0.00681121
33,0.0078187
34,0.0029953
35,0.0805958
36,0.0136942
37,0.0147191
38,0.00197447
39,0.0080927
40,0.00254558
41,0.0243571
42,0.0013284
43,0.0192598
44,0.00132468
45,0.000975021
46,0.00157261
47,0.000670524
48,0.0325489
49,0.00476058
50,0.00397367
1,0.853927
2,0.369001
3,0.144556
4,1.11784
5,1.80081
6,0.941497
7,0.701463
8,0.82863
9,0.765501
10,0.664051
11,0.268452
12,0.305256
13,0.0258053
14,0.0462192
15,0.00240593
16,0.000829124
17,0.0318149
18,0.000915536
19,0.0159005
20,0.00744791
21,0.134735
22,0.0248745
23,0.0616873
24,0.00145268
25,0.00805877
26,0.247872
27,0.0225583
28,0.0130597
29,0.11885
30,0.0238654
31,0.0840495
32,0.00221633
33,0.010045
34,0.00463718
35,0.109406
36,0.00691243
37,0.0968174
38,0.00360091
39,0.116783
40,0.0119781
41,0.0868983
42,0.00234895
43,0.00672852
44,0.0913825
45,0.0049246
46,0.0147461
47,0.00406529
48,0.0270695
49,0.219936
50,0.0422771
1,1.31646
2,1.04329
3,0.99048
4,0.784641
5,1.13342
6,0.104071
7,0.0191357
8,0.00238938
9,0.00762701
10,0.127964
11,0.0136966
12,0.00132537
13,0.0172073
14,0.13746
15,0.0265436
16,0.00114657
17,0.0184619
18,0.127326
19,0.0113176
20,0.00151145
21,0.016954
22,0.0796211
23,0.0025117
24,0.000727674
25,0.0399371
26,0.000721962
27,0.0356553
28,0.00160065
29,0.0160549
30,0.224218
31,0.393549
32,2.0638
33,0.882892
34,0.610068
35,0.700837
36,0.62713
37,0.51297
38,0.295151
39,0.075213
40,0.122237
41,0.0205457
42,0.00570308
43,0.0129222
44,0.00421948
45,0.00677353
46,0.00445642
47,0.00212104
48,0.00288619
49,0.000888567
50,0.0387654
1,0.909268
2,0.778797
3,0.767692
4,0.704026
5,0.916347
6,0.581318
7,0.176498
8,0.316656
9,0.0360295
10,0.159192
11,0.0108942
12,0.181331
13,0.015505
14,0.00257495
15,0.000987816
16,0.0261854
17,0.00112171
18,0.0124475
19,0.0343527
20,0.0363342
21,0.000707417
22,0.019693
23,0.00133542
24,0.00800458
25,1.01627
26,0.886912
27,0.854619
28,0.908058
29,1.27186
30,0.370835
31,0.6265
32,0.208791
33,0.0286733
34,0.0138407
35,0.170822
36,0.0703087
37,0.0510412
38,0.0018337
39,0.0666757
40,0.00163498
41,0.0156186
42,0.00213677
43,0.00819731
44,0.0813021
45,0.0020349
46,0.000938898
47,0.023187
48,0.00172536
49,0.00906322
50,0.428107
1,1.40523
2,0.541868
3,0.142449
4,0.218567
5,0.0149191
6,0.0296314
7,0.00213498
8,0.00965694
9,0.215938
10,0.108127
11,0.00355996
12,0.0247385
13,0.00107794
14,0.0017054
15,0.0112849
16,0.880606
17,1.14135
18,0.942974
19,1.35514
20,0.818123
21,0.605633
22,0.941529
23,0.440315
24,0.0227877
25,0.00250669
26,0.00599753
27,0.0270802
28,0.00330574
29,0.00251057
30,0.0014456
31,0.00198526
32,0.000775636
33,0.0250911
34,0.00751344
35,0.00615597
36,0.00153482
37,0.00161644
38,0.000654407
39,0.0459293
40,0.00245485
41,0.00153578
42,0.00178588
43,0.000852526
44,0.00801594
45,0.165702
46,0.194488
47,0.0105821
48,0.0675949
49,0.00187666
50,0.0510407
1,1.72169
2,0.668799
3,0.368239
4,0.0829605
5,0.00861957
6,0.00545948
7,0.00367544
8,0.00259306
9,0.00215569
10,0.00152752
11,0.00188614
12,0.000934238
13,0.00906407
14,0.0484891
15,0.011369
16,0.0033613
17,0.0359454
18,0.00147688
19,0.0524991
20,0.00107417
21,0.0453078
22,0.000760333
23,0.0375157
24,0.000679592
25,0.0381409
26,0.000645311
27,0.0369227
28,0.000639235
29,0.0325314
30,0.00070093
31,0.0229936
32,0.00132684
33,0.000741042
34,0.00569154
35,0.0729287
36,0.00674621
37,0.00302812
38,0.154463
39,0.0533656
40,0.0135301
41,0.00070755
42,0.0247148
43,0.0775456
44,0.002405
45,0.0121322
46,0.00105903
47,0.0324982
48,0.000756342
49,0.0306289
50,0.000694273
1,1.27364
2,0.745984
3,0.328747
4,0.196075
5,0.0146166
6,0.0054709
7,0.104435
8,0.0037778
9,0.144369
10,0.0254384
11,0.0673801
12,0.00151666
13,0.00906009
14,0.249399
15,0.0386792
16,0.0295258
17,0.13513
18,0.0163808
19,0.126223
20,0.0159214
21,0.110407
22,0.00879015
23,0.126015
24,0.0198873
25,0.0828952
26,0.00245157
27,0.0107744
28,0.014962
29,0.0922327
30,0.00296139
31,0.118499
32,0.0121752
33,0.0943366
34,0.00340836
35,0.12576
36,0.0167959
37,0.0847558
38,0.00236497
39,0.00528461
40,0.422046
41,1.32371
42,0.394796
43,1.13734
44,0.833777
45,0.996357
46,0.686992
47,1.4033
48,1.46461
49,1.96192
50,1.07512
51,0.689016
52,1.37524
53,0.917515
54,0.499735
55,0.511395
56,0.173368
57,0.0315841
58,0.0209817
59,0.122734
60,0.00615116
61,0.162628
62,0.0510854
63,0.0389715
64,0.00114306
65,0.0543224
66,0.00107628
67,0.0452494
68,0.000800148
69,0.041102
70,0.000715013
71,0.0411375
72,0.000685778
73,0.0394291
74,0.000693209
75,0.0342887
76,0.000997226
77,0.00167192
78,0.0007181
79,0.039181
80,0.0292629
81,0.015859
82,0.00202223
83,0.011945
84,0.0331401
85,0.283407
86,0.027201
87,0.00399576
88,0.0180531
89,0.000594009
90,0.0396387
91,0.000592228
92,0.0389842
93,0.000586967
94,0.0363955
95,0.000599523
96,0.0311722
97,0.000741611
98,0.00371991
99,0.331181
100,0.0588456
1,1.38633
2,0.621841
3,0.116874
4,0.32757
5,0.0358939
6,0.00364009
7,0.0109229
8,0.00573334
9,0.00432156
10,0.00175368
11,0.0037604
12,0.0090655
13,0.0349889
14,0.00264532
15,0.0132027
16,0.00304252
17,0.17469
18,0.0134372
19,0.012168
20,0.067571
21,0.00149016
22,0.0167078
23,0.0050102
24,0.200742
25,0.274446
26,0.0503616
27,0.028511
28,0.00223082
29,0.00300852
30,0.394476
31,0.162267
32,0.109953
33,0.00577742
34,0.00768883
35,0.00432297
36,0.0135826
37,0.00236444
38,0.00777639
39,0.00396934
40,0.113305
41,0.0092151
42,0.096273
43,0.00354852
44,0.116062
45,0.0111861
46,0.0919783
47,0.00284496
48,0.120796
49,0.0139034
50,0.08385
51,0.00214663
52,0.00389797
53,0.139572
54,0.00654351
55,0.0314448
56,0.00204634
57,0.0307538
58,0.00103335
59,0.0302746
60,0.000780896
61,0.0245972
62,0.000885488
63,0.00170146
64,0.000614215
65,0.11879
66,0.00499146
67,0.00134469
68,0.003097
69,0.531962
70,1.21677
71,0.903521
72,0.633984
73,0.753376
74,0.430445
75,1.18458
76,0.700909
77,0.853793
78,0.842804
79,0.830955
80,0.433837
81,0.331687
82,0.0667622
83,0.0232548
84,0.237291
85,0.078595
86,0.0758548
87,0.0035624
88,0.108053
89,0.00457093
90,0.137598
91,0.0146414
92,0.234211
93,0.145717
94,0.00826193
95,0.00410749
96,0.00312568
97,0.00274468
98,0.00218928
99,0.00243936
100,0.0016199
1,1.49888
2,0.944266
3,1.46737
4,0.974316
5,1.78805
6,1.0022
7,0.418907
8,0.383615
9,0.106588
10,0.00890593
11,0.0379611
12,0.00392156
13,0.0120931
14,0.00726414
15,0.146711
16,0.0329774
17,0.0474942
18,0.00106567
19,0.0144235
20,0.051006
21,0.0210398
22,0.000641547
23,0.0308782
24,0.0281531
25,0.0384778
26,0.0664854
27,0.107486
28,0.00414623
29,0.0519878
30,0.00178009
31,0.0675995
32,0.00164998
33,0.0508202
34,0.000945532
35,0.0415668
36,0.000771647
37,0.0432053
38,0.000702023
39,0.0413948
40,0.000659542
41,0.0370743
42,0.000649572
43,0.0307905
44,0.000749679
45,0.0194734
46,0.0022167
47,0.00792482
48,0.0408991
49,0.0355667
50,0.000795581
51,0.0195489
52,0.0607131
53,0.00889454
54,0.000588373
55,0.034917
56,0.000802076
57,0.0165669
58,0.0164542
59,0.069297
60,0.00149845
61,0.00912346
62,0.685987
63,2.41908
64,0.892504
65,0.803558
66,2.11394
67,1.42647
68,1.36661
69,0.993852
70,1.56624
71,1.18085
72,0.71356
73,0.854283
74,0.911502
75,0.627566
76,0.199732
77,0.0216678
78,0.0257609
79,0.0881549
80,0.00295479
81,0.00739276
82,0.00450876
83,0.345099
84,0.0403759
85,0.169481
86,0.0124387
87,0.0135207
88,0.00611975
89,0.153236
90,0.0342918
91,0.0492853
92,0.00116737
93,0.0197534
94,0.00868828
95,0.122741
96,0.0175194
97,0.0794413
98,0.00225408
99,0.00444037
100,0.201729
1,0.454362
2,1.53847
3,1.2441
4,0.393113
5,0.467611
6,0.0861926
7,0.148139
8,0.00631895
9,0.00676711
10,0.119208
11,0.00863213
12,0.100921
13,0.00495574
14,0.119876
15,0.0135524
16,0.0901542
17,0.00316001
18,0.134683
19,0.0247678
20,0.0608015
21,0.00139938
22,0.0104043
23,0.0401793
24,0.00298282
25,0.00220686
26,0.00171904
27,0.00153581
28,0.00132213
29,0.00137817
30,0.00110845
31,0.00159567
32,0.000829689
33,0.009666
34,0.023942
35,0.00644284
36,0.00922621
37,0.00126052
38,0.00949863
39,0.178585
40,0.014905
41,0.0163998
42,0.00398377
43,0.00665847
44,0.00962697
45,0.00590779
46,0.00566523
47,0.00164694
48,0.00777335
49,0.115132
50,0.011594
51,0.0951112
52,0.00420413
53,0.126859
54,0.0192435
55,0.0740941
56,0.00193657
57,0.00678665
58,0.0127438
59,0.00371314
60,0.00448891
61,0.124444
62,0.0144928
63,0.00408647
64,0.00487365
65,0.00462622
66,0.00354537
67,0.00168261
68,0.0032695
69,0.004539
70,0.0452392
71,0.00192614
72,0.000831029
73,0.0249156
74,0.012322
75,0.00777631
76,0.00255219
77,0.000855584
78,0.0370213
79,0.00359346
80,0.00298278
81,0.00148127
82,0.00297266
83,0.004939
84,0.050672
85,0.00187107
86,0.000744251
87,0.0468509
88,0.00256561
89,0.00169123
90,0.00183522
91,0.000986871
92,0.00437817
93,1.0465
94,1.46378
95,1.19647
96,1.32232
97,1.10711
98,0.0985
99,0.00258598
100,0.00333266
1,1.57848
2,1.1284
3,1.60579
4,0.855062
5,1.2738
6,1.5037
7,1.49459
8,0.729859
9,1.44958
10,1.1716
11,0.864047
12,1.72311
13,0.888879
14,0.661341
15,0.599631
16,1.06744
17,0.827663
18,0.752849
19,0.992522
20,0.679292
21,0.56618
22,0.487208
23,0.108578
24,0.500356
25,0.106019
26,0.897158
27,0.365644
28,0.23336
29,0.161149
30,0.0487175
31,0.087555
32,0.00281188
33,0.0294638
34,0.00119936
35,0.0229217
36,0.00168502
37,0.0310811
38,0.00106485
39,0.0187778
40,0.340495
41,0.12526
42,0.00835487
43,0.131477
44,0.00730426
45,0.105887
46,0.00452017
47,0.0712615
48,0.0023413
49,0.067075
50,0.00172155
51,0.061222
52,0.00142276
53,0.0566383
54,0.00120513
55,0.0527895
56,0.00104708
57,0.0492431
58,0.000916359
59,0.0461257
60,0.000814377
61,0.0421871
62,0.000734984
63,0.036531
64,0.000801996
65,0.0244143
66,0.0261484
67,0.00634657
68,0.00251861
69,0.00185869
70,0.000972105
71,0.00247357
72,0.846077
73,0.820296
74,1.52783
75,1.25157
76,0.958103
77,0.873565
78,0.395294
79,0.127331
80,1.58272
81,0.756338
82,0.747871
83,0.369515
84,0.118545
85,0.203401
86,0.017588
87,0.0372492
88,0.112287
89,0.00402804
90,0.0193338
91,0.00313033
92,0.0100746
93,0.0114202
94,0.0870371
95,0.00231598
96,0.00544665
97,0.0914662
98,0.00305281
99,0.00118813
100,0.0403583
1,1.25426
2,0.29566
3,0.0573389
4,0.0345415
5,0.107518
6,0.0042567
7,0.0131913
8,0.00189924
9,0.0138434
10,0.0159163
11,0.0046286
12,0.00189038
13,0.0357512
14,0.000945523
15,0.058657
16,0.00137898
17,0.0247293
18,0.00104401
19,0.00176989
20,0.0138537
21,0.097504
22,0.00288695
23,0.0193275
24,0.00242137
25,0.000757344
26,0.0487532
27,0.000843927
28,0.0472015
29,0.000822713
30,0.042836
31,0.000705386
32,0.0420131
33,0.000684774
34,0.0441004
35,0.00069694
36,0.0446578
37,0.000702411
38,0.0470417
39,0.000791604
40,0.0418897
41,0.000685064
42,0.0419968
43,0.000677492
44,0.0430354
45,0.000678691
46,0.0433799
47,0.000680904
48,0.043866
49,0.000688538
50,0.0446018
51,0.000701041
52,0.0463689
53,0.000747848
54,0.0487313
55,0.000826593
56,0.0514275
57,0.000971796
58,0.0310479
59,0.000867954
60,0.00407957
61,0.123464
62,0.0175068
63,0.0725207
64,0.00177935
65,0.0124653
66,0.09574
67,0.00261666
68,0.0154611
69,0.00104742
70,0.00189934
71,0.00354637
72,0.862179
73,1.18821
74,0.331573
75,0.0517104
76,0.00796549
77,0.00781291
78,0.00302362
79,0.00755421
80,0.00205309
81,0.000885463
82,0.029039
83,0.00338834
84,0.1207
85,0.0139114
86,0.0799643
87,0.00214351
88,0.0114526
89,0.0935547
90,0.00284343
91,0.00810306
92,0.0694923
93,0.00533191
94,0.0007122
95,0.0425992
96,0.000723947
97,0.0356361
98,0.000873708
99,0.0243293
100,0.00510249
1,1.32288
2,0.962875
3,0.675771
4,0.473499
5,0.925935
6,0.595646
7,1.40215
8,2.41639
9,1.18822
10,1.32732
11,0.514625
12,0.171947
13,0.291514
14,0.156814
15,0.00799501
16,0.0840258
17,0.00275209
18,0.0638048
19,0.00159522
20,0.0520979
21,0.00108594
22,0.0427649
23,0.00088669
24,0.031464
25,0.00256975
26,0.160766
27,0.147313
28,0.0120829
29,0.00420381
30,0.0160712
31,0.00165208
32,0.02158
33,0.00121204
34,0.0177543
35,0.00327087
36,0.023229
37,0.00199337
38,0.0112237
39,0.0424537
40,0.0294803
41,0.000709587
42,0.032622
43,0.0599669
44,0.0013555
45,0.0144825
46,0.135791
47,0.00554414
48,0.0208618
49,0.00187716
50,0.0166896
51,0.0138286
52,0.0972421
53,0.00563204
54,0.10998
55,0.0109377
56,0.0951407
57,0.00490969
58,0.117707
59,0.0153759
60,0.0849438
61,0.00276588
62,0.129528
63,0.0236641
64,0.0643333
65,0.0015219
66,0.013493
67,0.0481448
68,0.0261418
69,0.000814446
70,0.0166012
71,0.0063786
72,0.00202377
73,0.00199084
74,0.000668691
75,0.0310201
76,0.368719
77,0.0501776
78,0.00472841
79,0.0435407
80,0.00209007
81,0.0208282
82,0.000773595
83,0.0376041
84,0.0316269
85,0.000724476
86,0.0214422
87,0.0907434
88,0.00371079
89,0.129743
90,0.023059
91,0.0690078
92,0.00173705
93,0.00946654
94,0.17372
95,0.0710955
96,0.00163661
97,0.0140127
98,0.053513
99,0.0408336
100,0.000983252
1,2.01908
2,0.648696
3,0.423368
4,0.102023
5,1.13259
6,0.586614
7,0.38656
8,0.0596013
9,0.0629213
10,0.0249339
11,0.0997328
12,0.00405854
13,0.0146327
14,0.00159945
15,0.00828035
16,0.122008
17,0.00876283
18,0.00487134
19,0.0015091
20,0.00583528
21,0.105814
22,0.00824487
23,0.0959408
24,0.00485852
25,0.11345
26,0.0123226
27,0.0877274
28,0.00299247
29,0.125776
30,0.0204279
31,0.0653247
32,0.00151196
33,0.00844145
34,0.0276003
35,0.00183433
36,0.000675773
37,0.0597464
38,0.00182974
39,0.000682115
40,0.0544762
41,0.0019272
42,0.000811282
43,0.0161462
44,0.0263773
45,0.00551933
46,0.00215595
47,0.00328245
48,0.000796803
49,0.00271171
50,0.00289924
51,0.000985925
52,0.0153659
53,0.0813457
54,0.00236667
55,0.125488
56,0.0194607
57,0.065485
58,0.00153092
59,0.00743202
60,0.0311521
61,0.0019315
62,0.000582404
63,0.634203
64,1.40025
65,1.51493
66,0.823454
67,1.75878
68,0.93823
69,0.757826
70,0.483583
71,0.352606
72,0.0389582
73,0.210354
74,0.018762
75,0.1576
76,0.0105646
77,0.128906
78,0.00652567
79,0.0886761
80,0.00307784
81,0.063984
82,0.001729
83,0.0598858
84,0.00134775
85,0.0558608
86,0.00116255
87,0.0538462
88,0.00106831
89,0.0520576
90,0.000995644
91,0.0520243
92,0.000990129
93,0.0484808
94,0.000884882
95,0.0435162
96,0.000781666
97,0.0448149
98,0.000751182
99,0.0451764
100,0.000741275
1,0.635242
2,0.63708
3,0.262463
4,0.111367
5,0.00434474
6,0.0815722
7,0.00259803
8,0.0286859
9,0.00102514
10,0.0391982
11,0.000735196
12,0.0469596
13,0.00078563
14,0.0484705
15,0.000859191
16,0.0439832
17,0.000744254
18,0.0474619
19,0.000808181
20,0.0472909
21,0.000821931
22,0.0444814
23,0.000747241
24,0.0469831
25,0.000794855
26,0.0467727
27,0.000802578
28,0.0450863
29,0.000757169
30,0.0459385
31,0.000769872
32,0.045628
33,0.000764865
34,0.0453363
35,0.000755815
36,0.0456363
37,0.000761525
38,0.0454331
39,0.000757666
40,0.0455613
41,0.00076008
42,0.0453932
43,0.000756278
44,0.0455662
45,0.000759849
46,0.0454001
47,0.00075641
48,0.0455623
49,0.000759786
50,0.0453956
51,0.000756276
52,0.045565
53,0.000759821
54,0.0453951
55,0.00075627
56,0.045567
57,0.000759872
58,0.0453935
59,0.000756238
60,0.0455696
61,0.000759932
62,0.0453923
63,0.000756217
64,0.0455722
65,0.000759996
66,0.045391
67,0.000756195
68,0.045575
69,0.000760061
70,0.0453897
71,0.000756174
72,0.0455778
73,0.000760129
74,0.0453884
75,0.000756153
76,0.0455807
77,0.0007602
78,0.0453871
79,0.000756132
80,0.0455837
81,0.000760272
82,0.0453858
83,0.000756112
84,0.0455867
85,0.000760347
86,0.0453845
87,0.000756092
88,0.0455899
89,0.000760424
90,0.0453832
91,0.000756073
92,0.0455931
93,0.000760504
94,0.0453819
95,0.000756054
96,0.0455965
97,0.000760586
98,0.0453806
99,0.000756035
100,0.0455999
1,1.36262
2,0.863529
3,1.48503
4,1.40162
5,0.982465
6,0.520744
7,0.696754
8,0.467825
9,0.32383
10,0.0662013
11,0.496548
12,0.246997
13,0.186572
14,0.0170316
15,0.00264262
16,0.0110582
17,0.00284434
18,0.00872888
19,0.0196143
20,0.0196305
21,0.0660038
22,0.00482789
23,0.0245006
24,0.00174623
25,0.00772348
26,0.00971459
27,0.00616369
28,0.15878
29,0.066362
30,0.00743362
31,0.000869318
32,0.0192527
33,0.0123466
34,0.00569966
35,0.00176321
36,0.0456463
37,0.000972383
38,0.0500744
39,0.000929701
40,0.0362137
41,0.000692612
42,0.0414919
43,0.000644411
44,0.0422102
45,0.000627058
46,0.0412589
47,0.00061378
48,0.0404762
49,0.000600758
50,0.0382665
51,0.000595278
52,0.0349902
53,0.000624453
54,0.027757
55,0.000879035
56,0.00147697
57,0.00065136
58,0.0295442
59,0.0109145
60,0.047621
61,0.00276434
62,0.0187169
63,0.00127808
64,0.00830596
65,0.408084
66,0.646003
67,0.232517
68,0.199574
69,0.0118616
70,0.0731929
71,0.00212989
72,0.050538
73,0.000902872
74,0.0415968
75,0.000623759
76,0.0366198
77,0.00156016
78,0.000651326
79,0.0417791
80,0.00315082
81,0.00247786
82,0.00141958
83,0.00205997
84,0.000765051
85,0.0356341
86,0.00497322
87,0.00460898
88,0.00141383
89,0.00734362
90,0.112806
91,0.0084243
92,0.0990495
93,0.00399996
94,0.117397
95,0.0116868
96,0.0894314
97,0.00243935
98,0.124422
99,0.0163562
100,0.0755082
1,1.564
2,1.11918
3,1.2334
4,1.73281
5,1.10386
6,1.05539
7,0.462416
8,0.103049
9,0.014659
10,0.0169506
11,0.118289
12,0.00467008
13,0.00794779
14,0.0117396
15,0.0200089
16,0.0133809
17,0.109431
18,0.00461457
19,0.00781164
20,0.00760737
21,0.0129543
22,0.0556746
23,0.00317984
24,0.0341865
25,0.00140852
26,0.0150332
27,0.00308097
28,0.739743
29,1.08299
30,0.864245
31,0.872203
32,0.73227
33,0.279467
34,0.234958
35,0.0169225
36,0.0019768
37,0.0220399
38,0.00259841
39,0.143485
40,0.0317783
41,0.0440115
42,0.000901187
43,0.0268704
44,0.00103234
45,0.0149203
46,0.00399813
47,0.181151
48,0.116091
49,0.0392849
50,0.00405082
51,0.0105289
52,0.00446415
53,0.0106953
54,0.00993056
55,0.118758
56,0.00548067
57,0.118151
58,0.00821059
59,0.108114
60,0.00573439
61,0.119892
62,0.0114605
63,0.0990595
64,0.00356756
65,0.130366
66,0.0191804
67,0.07646
68,0.00173722
69,0.00726491
70,0.108777
71,0.00338211
72,0.00106478
73,0.0408792
74,0.0387918
75,0.000841674
76,0.0304032
77,0.00108354
78,0.0129954
79,0.011499
80,0.0474426
81,0.00352615
82,0.0550381
83,0.00145018
84,0.0356417
85,0.00109557
86,0.0076537
87,0.954618
88,1.05319
89,0.801405
90,1.28432
91,1.11238
92,0.698086
93,0.859488
94,0.635477
95,0.678673
96,0.965379
97,0.861391
98,1.50212
99,1.74032
100,0.906139
101,1.34708
102,0.876065
103,0.646893
104,0.115419
105,0.00535418
106,0.0212503
107,0.00258204
108,0.0187903
109,0.00179199
110,0.0119017
111,0.00296348
112,0.0247271
113,0.0887243
114,0.00650254
115,0.0712596
116,0.00219246
117,0.0548471
118,0.00115587
119,0.0461701
120,0.000824542
121,0.0361069
122,0.000892045
123,0.016854
124,0.00222453
125,0.000628122
126,0.816972
127,0.707533
128,0.530466
129,0.119991
130,0.205632
131,0.0125944
132,0.00522218
133,0.0130071
134,0.00146084
135,0.000756467
136,0.0220213
137,0.00134354
138,0.0103144
139,0.163902
140,0.100586
141,0.0037048
142,0.0026968
143,0.022151
144,0.00102101
145,0.0153748
146,0.0496123
147,0.0714141
148,0.00258488
149,0.0404558
150,0.00131538
1,2.08087
2,1.02982
3,0.966097
4,0.823897
5,0.468422
6,0.187796
7,0.0106294
8,0.119228
9,0.00567386
10,0.021051
11,0.00412164
12,0.00178578
13,0.00990545
14,0.0048828
15,0.00465226
16,0.00154363
17,0.00893594
18,0.00753786
19,0.00660638
20,0.00632698
21,0.000838501
22,0.00192136
23,0.000591232
24,0.437319
25,0.151462
26,0.130789
27,0.00559779
28,0.0431642
29,0.0015131
30,0.0491723
31,0.000826635
32,0.0415609
33,0.000641948
34,0.0331593
35,0.000746978
36,0.0166299
37,0.00180897
38,0.000590716
39,0.289943
40,0.0646976
41,0.0352601
42,0.00210397
43,0.00154721
44,0.00144961
45,0.00104838
46,0.00159836
47,0.000698215
48,0.0250614
49,0.00819204
50,0.0066545
51,0.00613213
52,0.00108494
53,0.00091642
54,0.00132919
55,0.000707861
56,0.0072348
57,0.031245
58,0.00440618
59,0.00259673
60,0.00203055
61,0.00136905
62,0.00159786
63,0.000862762
64,0.00323994
65,0.0184408
66,0.00750004
67,0.00191419
68,0.00189694
69,0.000593374
70,0.447527
71,0.244073
72,0.219354
73,0.0284222
74,0.0020711
75,0.0041381
76,0.00545382
77,0.0044944
78,0.00153832
79,0.00533031
80,0.00812137
81,0.00637055
82,0.00166883
83,0.00227973
84,0.000574737
85,0.150357
86,0.00665382
87,0.00926993
88,0.0102733
89,0.00486553
90,0.00422663
91,0.00153532
92,0.00657152
93,0.00680575
94,0.00543705
95,0.00161743
96,0.00556107
97,0.0161969
98,0.00739146
99,0.00711682
100,0.00081619
101,0.00212161
102,0.000583221
103,1.3089
104,0.745103
105,1.02699
106,0.642691
107,0.189322
108,0.220428
109,0.0829933
110,0.0454225
111,0.100488
112,0.0038622
113,0.0380279
114,0.00194902
115,0.034067
116,0.00130039
117,0.0277351
118,0.00123279
119,0.00171495
120,0.000805812
121,0.012328
122,0.0309207
123,0.0925212
124,0.00673671
125,0.0457168
126,0.00161229
127,0.0212622
128,0.00221214
129,0.000578934
130,0.691043
131,0.288158
132,0.0475812
133,0.0750056
134,0.00255368
135,0.0355697
136,0.00106646
137,0.0411184
138,0.000705196
139,0.0403115
140,0.000677892
141,0.0309427
142,0.000808279
143,0.00276317
144,0.182088
145,0.0116861
146,0.0025564
147,0.15142
148,0.0386106
149,0.0342696
150,0.000735799
1,1.79901
2,2.67215
3,0.749426
4,0.700728
5,0.670383
6,0.926476
7,0.778807
8,2.08431
9,1.20142
10,0.126184
11,0.029143
12,0.00225208
13,0.00219934
14,0.0119607
15,0.0112106
16,0.0841327
17,0.00217032
18,0.00655896
